Cartera,IMPORTE,Des_Estado,Nombre
CA04,335503,Cerrada,ACCESORIOS VARIOS
CA04,335548,Cerrada,ACC PARA CAÑERIAS
CA04,335548,Cerrada,CONECTORES
CA04,335548,Cerrada,VA3
CA04,335548,Cerrada,VALV DE ALIVIO
CA04,335548,Cerrada,VALV DE RETENCION
CA05,336130,Cerrada,ACC. ALTA PRESION
CA05,336130,Cerrada,VA1/VAP/VHP
CA05,336130,Cerrada,VALV DE RETENCION
CA03,337672,Cerrada,HERRAMIENTAS STD
CA06,339479,Cerrada,ACC PARA CAÑERIAS
CA06,339479,Cerrada,CONECTORES
CA03,340077,Cerrada,ACC PARA CAÑERIAS
CA06,340083,Cerrada,VALV DE RETENCION
CA06,340083,Cerrada,VALV ESFERICAS  RVTA.
CA06,340083,Cerrada,VALV INTEGRAL
CA04,340254,Cerrada,ARTICULO ESPECIAL
CA04,340254,Cerrada,VA2
CA03,341387,Cerrada,ACC PARA CAÑERIAS
CA06,341451,Cerrada,ACC PARA CAÑERIAS
CA06,341451,Cerrada,CONECTORES
CA06,341451,Cerrada,VALV DE RETENCION
CA06,341451,Cerrada,VALV INTEGRAL
CA06,343115,Cerrada,VALV INTEGRAL
CA03,344683,Cerrada,ACC PARA CAÑERIAS
CA03,344683,Cerrada,CONECTORES
CA03,344683,Cerrada,SOPORTES PARA CAÑERIAS
CA03,344683,Cerrada,TUBING
CA03,344683,Cerrada,VALV INTEGRAL
CA06,346622,Cerrada,ESF. ABAC 2 VIAS
CA06,346622,Cerrada,VA1/VAP/VHP
CA06,346622,Cerrada,VA3
CA06,346622,Cerrada,VALV DE RETENCION
CA04,346877,Cerrada,PRODUCTOS MAXIMATOR
CA06,347926,Cerrada,CONECTORES
CA05,348209,Cerrada,ACC PARA CAÑERIAS
CA05,348209,Cerrada,CONECTORES
CA05,348209,Cerrada,TUBING
CA05,348209,Cerrada,VALV ESFERICAS  RVTA.
CA04,349486,Cerrada,VALV DE ALIVIO
CA02,349922,Cerrada,VALV INTEGRAL
CA05,350907,Cerrada,ACC PARA CAÑERIAS
CA05,350907,Cerrada,VA3
CA03,351143,Cerrada,REPUESTOS
CA03,351143,Cerrada,VALV DE ALIVIO
CA03,351143,Cerrada,VALV DE RETENCION
CA05,353144,Cerrada,VALV INTEGRAL
CA05,353228,Cerrada,CONECTORES
CA06,354011,Cerrada,VALV INTEGRAL
CA04,354110,Cerrada,ACC PARA CAÑERIAS
CA04,354110,Cerrada,CONECTORES
CA04,354110,Cerrada,VALV DE ALIVIO
CA04,354110,Cerrada,VALV INTEGRAL
CA06,354725,Cerrada,AMORTIGUADOR
CA06,354725,Cerrada,VALV DE ALIVIO
CA06,354725,Cerrada,VALV DE RETENCION
CA03,355502,Cerrada,ARTICULO ESPECIAL
CA06,355993,Cerrada,ACC PARA CAÑERIAS
CA06,355993,Cerrada,CONECTORES
CA05,356274,Cerrada,ACCESORIOS VARIOS
CA05,356274,Cerrada,MANIF 3 VIAS
CA05,356274,Cerrada,VA1/VAP/VHP
CA05,356274,Cerrada,VA3
CA05,356274,Cerrada,VALV INTEGRAL
CA05,356564,Cerrada,CONECTORES
CA05,356564,Cerrada,TUBING
CA05,356564,Cerrada,VALV INTEGRAL
CA05,357073,Cerrada,CONECTORES
CA05,357073,Cerrada,TUBING
CA04,357104,Cerrada,ACC PARA CAÑERIAS
CA04,357104,Cerrada,CONECTORES
CA04,357104,Cerrada,VALV DE ALIVIO
CA04,358389,Cerrada,ACC PARA CAÑERIAS
CA04,358389,Cerrada,CONECTORES
CA04,358389,Cerrada,VALV DE ALIVIO
CA04,358389,Cerrada,VALV INTEGRAL
CA02,359250,Cerrada,VALV DE ALIVIO
CA02,359696,Cerrada,ESF. ABAC 2 VIAS
CA02,359696,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA02,359696,Cerrada,REPUESTOS
CA02,359696,Cerrada,VA2
CA02,359696,Cerrada,VALV DE ALIVIO
CA02,359696,Cerrada,VALV DE RETENCION
CA02,359845,Cerrada,ACC PARA CAÑERIAS
CA02,359845,Cerrada,ESF. ABAC 2 VIAS
CA02,359845,Cerrada,VALV DE ALIVIO
CA02,359845,Cerrada,VALV DE RETENCION
CA05,359992,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA05,359992,Cerrada,VA1/VAP/VHP
CA05,359992,Cerrada,VA2
CA05,359992,Cerrada,VA3
CA05,359992,Cerrada,VALV DE ALIVIO
CA05,359992,Cerrada,VALV DE RETENCION
CA05,359992,Cerrada,VALV INTEGRAL
CA05,360131,Cerrada,CONECTORES
CA05,360131,Cerrada,VALV INTEGRAL
CA03,360272,Cerrada,ARTICULO ESPECIAL
CA06,361321,Cerrada,ACC PARA CAÑERIAS
CA06,361321,Cerrada,CONECTORES
CA06,363336,Cerrada,CONECTORES
CA06,363336,Cerrada,VALV DE ALIVIO
CA05,364542,Cerrada,MANIF 5 VIAS
CA05,364542,Cerrada,VA1/VAP/VHP
CA05,364542,Cerrada,VALV INTEGRAL
CA05,365681,Cerrada,CONECTORES
CA06,366566,Cerrada,MANIF 5 VIAS
CA06,366566,Cerrada,VALV INTEGRAL
CA04,366659,Cerrada,VALV DE ALIVIO
CA05,367769,Cerrada,CONECTORES
CA05,367769,Cerrada,MANIF 3 VIAS
CA05,367769,Cerrada,TUBING
CA05,367769,Cerrada,VALV INTEGRAL
CA06,370994,Cerrada,VA1/VAP/VHP
CA06,372271,Cerrada,VALV INTEGRAL
CA05,373910,Cerrada,ACC PARA CAÑERIAS
CA05,373910,Cerrada,ACCESORIOS VARIOS
CA05,373910,Cerrada,VALV INTEGRAL
CA06,374505,Cerrada,ACC. ALTA PRESION
CA06,375382,Cerrada,ARTICULO ESPECIAL
CA05,375626,Cerrada,VALV INTEGRAL
CA06,376659,Cerrada,ACC. ALTA PRESION
CA03,377300,Cerrada,VALV INTEGRAL
CA04,379427,Cerrada,CONECTORES
CA04,380131,Cerrada,MANIF 5 VIAS
CA04,380131,Cerrada,VALV ESFERICAS  RVTA.
CA04,380131,Cerrada,VALV INTEGRAL
CA03,380394,Cerrada,CONECTORES
CA03,382541,Cerrada,VALV INTEGRAL
CA03,382743,Cerrada,ACC PARA CAÑERIAS
CA03,382743,Cerrada,CONECTORES
CA03,382743,Cerrada,ESF. ABAC 2 VIAS
CA03,382743,Cerrada,SOPORTES PARA CAÑERIAS
CA03,382743,Cerrada,TUBING
CA06,383415,Cerrada,VALV INTEGRAL
CA04,383733,Cerrada,CONSTRUCCION BANCOS
CA03,386519,Cerrada,VALV INTEGRAL
CA06,387092,Cerrada,VA1/VAP/VHP
CA06,389216,Cerrada,ACC PARA CAÑERIAS
CA06,389216,Cerrada,ACC. ALTA PRESION
CA06,389216,Cerrada,CONECTORES
CA06,389216,Cerrada,ESF. ABAC 2 VIAS
CA06,389216,Cerrada,LIMITADOR
CA06,389216,Cerrada,TUBING
CA06,389216,Cerrada,VA1/VAP/VHP
CA06,389216,Cerrada,VALV DE RETENCION
CA06,389216,Cerrada,VALV INTEGRAL
CA06,389216,Cerrada,VF2
CA04,389734,Cerrada,MANIF 3 VIAS
CA04,389734,Cerrada,Tapones Purgadores
CA04,389734,Cerrada,VALV INTEGRAL
CA05,390167,Cerrada,VA2
CA05,390167,Cerrada,VALV INTEGRAL
CA06,391020,Cerrada,VA1/VAP/VHP
CA03,391914,Cerrada,CILINDROS TOMAMUESTRAS
CA03,391914,Cerrada,VTM
CA03,392371,Cerrada,CONECTORES
CA05,393597,Cerrada,ACCESORIOS VARIOS
CA05,393597,Cerrada,MANIF 3 VIAS
CA05,393597,Cerrada,MANIF 5 VIAS
CA05,393597,Cerrada,VALV INTEGRAL
CA03,397383,Cerrada,ACC PARA CAÑERIAS
CA03,397383,Cerrada,ACC. ALTA PRESION
CA06,398267,Cerrada,VALV INTEGRAL
CA06,398477,Cerrada,VALV DE RETENCION
CA05,401346,Cerrada,ACC PARA CAÑERIAS
CA05,401346,Cerrada,ACCESORIOS VARIOS
CA05,401346,Cerrada,CONECTORES
CA05,401480,Cerrada,VALV INTEGRAL
CA05,403449,Cerrada,CONECTORES
CA05,403449,Cerrada,REPUESTOS
CA05,403449,Cerrada,TUBING
CA03,404562,Cerrada,ACC PARA CAÑERIAS
CA03,404562,Cerrada,CONECTORES
CA04,404667,Cerrada,ACC PARA CAÑERIAS
CA04,404667,Cerrada,CONECTORES
CA04,404667,Cerrada,ESF. ABAC 2 VIAS
CA04,404667,Cerrada,VALV DE ALIVIO
CA04,404667,Cerrada,VALV INTEGRAL
CA03,405413,Cerrada,PRODUCTOS MAXIMATOR
CA06,410154,Cerrada,VA1/VAP/VHP
CA03,410491,Cerrada,VALV INTEGRAL
CA06,411258,Cerrada,VALV INTEGRAL
CA06,412400,Cerrada,VA1/VAP/VHP
CA06,412400,Cerrada,VALV INTEGRAL
CA03,413214,Cerrada,VALV INTEGRAL
CA04,413906,Cerrada,CONECTORES
CA04,413906,Cerrada,VALV DE ALIVIO
CA04,413906,Cerrada,VALV INTEGRAL
CA03,416627,Cerrada,ARTICULO ESPECIAL
CA06,417607,Cerrada,VALV INTEGRAL
CA06,418853,Cerrada,CONECTORES
CA04,421189,Cerrada,VALV DE RETENCION
CA04,421189,Cerrada,VALV INTEGRAL
CA06,421769,Cerrada,VALV DE ALIVIO
CA05,423029,Cerrada,ARTICULO ESPECIAL
CA05,423029,Cerrada,VF2
CA03,423077,Cerrada,ACC PARA CAÑERIAS
CA03,423077,Cerrada,CONECTORES
CA03,423077,Cerrada,VA1/VAP/VHP
CA03,423077,Cerrada,VA3
CA03,423153,Cerrada,VTM
CA04,426522,Cerrada,MANIF 5 VIAS
CA04,430362,Cerrada,TUBING
CA05,431774,Cerrada,ACCESORIOS VARIOS
CA05,431774,Cerrada,CONECTORES
CA05,431774,Cerrada,TUBING
CA05,431774,Cerrada,VALV INTEGRAL
CA03,434307,Cerrada,MANIF 3 VIAS
CA03,434307,Cerrada,VA1/VAP/VHP
CA05,434620,Cerrada,CONECTORES
CA06,435133,Cerrada,ARTICULO ESPECIAL
CA03,440077,Cerrada,CONECTORES
CA03,440077,Cerrada,TUBING
CA06,440537,Cerrada,ACC PARA CAÑERIAS
CA06,440537,Cerrada,CONECTORES
CA06,441359,Cerrada,CONECTORES
CA06,443789,Cerrada,ACC PARA CAÑERIAS
CA06,443789,Cerrada,CONECTORES
CA06,443789,Cerrada,VA1/VAP/VHP
CA06,443789,Cerrada,VALV INTEGRAL
CA06,443997,Cerrada,VALV DE ALIVIO
CA03,444873,Cerrada,ACC PARA CAÑERIAS
CA03,444873,Cerrada,CONECTORES
CA03,444873,Cerrada,TUBING
CA04,446730,Cerrada,CONECTORES
CA04,446730,Cerrada,SOPORTES PARA CAÑERIAS
CA03,447632,Cerrada,VALV INTEGRAL
CA06,449285,Cerrada,ACC. ALTA PRESION
CA06,449285,Cerrada,VALV DE ALIVIO
CA06,449285,Cerrada,VALV DE RETENCION
CA06,449285,Cerrada,VALV INTEGRAL
CA03,450048,Cerrada,VALV INTEGRAL
CA06,450545,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA05,452405,Cerrada,MANIF 3 VIAS
CA05,452405,Cerrada,VALV INTEGRAL
CA03,452687,Cerrada,PRODUCTOS MAXIMATOR
CA06,453608,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,453608,Cerrada,VALV DE ALIVIO
CA99,454993,Cerrada,ACC PARA CAÑERIAS
CA99,454993,Cerrada,CONECTORES
CA99,454993,Cerrada,TUBING
CA99,454993,Cerrada,VA2
CA99,454993,Cerrada,VALV INTEGRAL
CA99,455053,Cerrada,CONECTORES
CA99,455053,Cerrada,ESF. ABAC 2 VIAS
CA99,455053,Cerrada,TUBING
CA99,455053,Cerrada,VA1/VAP/VHP
CA99,455053,Cerrada,VA2
CA04,459865,Cerrada,ACC PARA CAÑERIAS
CA04,459865,Cerrada,CONECTORES
CA04,459865,Cerrada,TUBING
CA04,460765,Cerrada,MANIF 3 VIAS
CA05,462001,Cerrada,ACC. ALTA PRESION
CA05,462001,Cerrada,VA1/VAP/VHP
CA05,462001,Cerrada,VALV DE RETENCION
CA06,462012,Cerrada,ACC PARA CAÑERIAS
CA06,462012,Cerrada,CONECTORES
CA06,462012,Cerrada,VALV DE ALIVIO
CA06,462012,Cerrada,VALV DE RETENCION
CA04,462668,Cerrada,Tapones Purgadores
CA04,464630,Cerrada,CONECTORES
CA02,464665,Cerrada,ACC PARA CAÑERIAS
CA02,464665,Cerrada,CONECTORES
CA03,465903,Cerrada,ARTICULO ESPECIAL
CA05,468344,Cerrada,CONECTORES
CA05,468344,Cerrada,VALV INTEGRAL
CA02,469901,Cerrada,CONECTORES
CA02,469901,Cerrada,ESF. ABAC 2 VIAS
CA02,469901,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA02,469901,Cerrada,VA2
CA02,469901,Cerrada,VALV DE ALIVIO
CA02,469901,Cerrada,VALV DE RETENCION
CA03,470668,Cerrada,ACC. ALTA PRESION
CA03,470668,Cerrada,Engrasadores y Afines
CA03,470668,Cerrada,VA1/VAP/VHP
CA03,470668,Cerrada,VALV DE RETENCION
CA06,475389,Cerrada,CONECTORES
CA06,475389,Cerrada,VA3
CA06,475389,Cerrada,VALV DE ALIVIO
CA04,477270,Cerrada,VALV DE ALIVIO
CA06,478762,Cerrada,ACC PARA CAÑERIAS
CA06,478762,Cerrada,CONECTORES
CA06,478762,Cerrada,VA3
CA06,478762,Cerrada,VALV DE ALIVIO
CA03,480334,Cerrada,ARTICULO ESPECIAL
CA03,480334,Cerrada,CONECTORES
CA03,480334,Cerrada,ESF. ABAC 2 VIAS
CA03,480334,Cerrada,SOPORTES PARA CAÑERIAS
CA03,480334,Cerrada,TUBING
CA05,481644,Cerrada,VA1/VAP/VHP
CA06,482666,Cerrada,MANIF 5 VIAS
CA06,482666,Cerrada,VALV INTEGRAL
CA06,487960,Cerrada,ARTICULO ESPECIAL
CA06,487960,Cerrada,CONECTORES
CA06,487960,Cerrada,Tapones Purgadores
CA03,490850,Cerrada,ARTICULO ESPECIAL
CA04,492980,Cerrada,CONECTORES
CA04,492980,Cerrada,VALV DE ALIVIO
CA04,493680,Cerrada,ACC PARA CAÑERIAS
CA04,493680,Cerrada,CONECTORES
CA04,493680,Cerrada,VALV DE ALIVIO
CA04,493680,Cerrada,VALV DE RETENCION
CA04,493680,Cerrada,VALV INTEGRAL
CA04,494000,Cerrada,CONECTORES
CA03,494367,Cerrada,ACC PARA CAÑERIAS
CA03,494367,Cerrada,CONECTORES
CA03,494367,Cerrada,TUBING
CA06,495798,Cerrada,ACC PARA CAÑERIAS
CA06,495798,Cerrada,CONECTORES
CA04,496191,Cerrada,MANIF 5 VIAS
CA04,496191,Cerrada,VALV INTEGRAL
CA05,500391,Cerrada,CONECTORES
CA03,503257,Cerrada,ESF. ABAC 2 VIAS
CA04,503677,Cerrada,ACC PARA CAÑERIAS
CA04,503677,Cerrada,CONECTORES
CA04,503677,Cerrada,Tapones Purgadores
CA04,503677,Cerrada,TUBING
CA04,503677,Cerrada,VA2
CA05,503749,Cerrada,VALV INTEGRAL
CA06,506586,Cerrada,ARTICULO ESPECIAL
CA06,506586,Cerrada,VALV DE ALIVIO
CA04,506909,Cerrada,CONECTORES
CA04,513612,Cerrada,CONECTORES
CA04,513612,Cerrada,ESF. ABAC 2 VIAS
CA04,513612,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA04,513612,Cerrada,SOPORTES PARA CAÑERIAS
CA04,513612,Cerrada,TUBING
CA04,513612,Cerrada,VALV DE ALIVIO
CA03,513821,Cerrada,ACC PARA CAÑERIAS
CA03,513821,Cerrada,CONECTORES
CA04,515288,Cerrada,Engrasadores y Afines
CA04,515288,Cerrada,Tapones Purgadores
CA02,520983,Cerrada,ARTICULO ESPECIAL
CA05,521213,Cerrada,MANIF 3 VIAS
CA05,521213,Cerrada,VALV INTEGRAL
CA05,521456,Cerrada,ACC PARA CAÑERIAS
CA05,521456,Cerrada,CONECTORES
CA05,521456,Cerrada,VALV INTEGRAL
CA03,523878,Cerrada,VA1/VAP/VHP
CA04,524578,Cerrada,CONECTORES
CA04,524578,Cerrada,ESF. ABAC 2 VIAS
CA04,524578,Cerrada,VALV DE ALIVIO
CA04,524578,Cerrada,VALV INTEGRAL
CA04,525627,Cerrada,VALV DE ALIVIO
CA99,534381,Cerrada,PRODUCTOS MAXIMATOR
CA06,540967,Cerrada,VALV INTEGRAL
CA05,541020,Cerrada,ARTICULO ESPECIAL
CA04,541342,Cerrada,VALV INTEGRAL
CA04,545769,Cerrada,Engrasadores y Afines
CA04,545769,Cerrada,VALV DE RETENCION
CA06,546611,Cerrada,CONECTORES
CA05,548862,Cerrada,ACC PARA CAÑERIAS
CA05,548862,Cerrada,CONECTORES
CA05,548862,Cerrada,VALV INTEGRAL
CA05,548862,Cerrada,VF2
CA03,554089,Cerrada,SOPORTES PARA CAÑERIAS
CA04,555851,Cerrada,TUBING
CA06,556260,Cerrada,AMORTIGUADOR
CA06,556260,Cerrada,VALV DE ALIVIO
CA06,556260,Cerrada,VALV DE RETENCION
CA04,558334,Cerrada,VA1/VAP/VHP
CA04,558334,Cerrada,VALV INTEGRAL
CA99,560435,Cerrada,CONECTORES
CA99,560435,Cerrada,SOPORTES PARA CAÑERIAS
CA99,560435,Cerrada,TUBING
CA06,564367,Cerrada,CONECTORES
CA06,564367,Cerrada,VALV DE ALIVIO
CA06,564367,Cerrada,VALV DE RETENCION
CA06,566837,Cerrada,MANIF 5 VIAS
CA06,566837,Cerrada,VALV INTEGRAL
CA06,567438,Cerrada,TUBING
CA04,570535,Cerrada,CONECTORES
CA04,570535,Cerrada,VALV DE ALIVIO
CA04,572736,Cerrada,CONECTORES
CA05,573727,Cerrada,VALV INTEGRAL
CA05,576261,Cerrada,MANIF 3 VIAS
CA05,576261,Cerrada,VALV INTEGRAL
CA03,580117,Cerrada,ACC PARA CAÑERIAS
CA05,583129,Cerrada,ARTICULO ESPECIAL
CA06,586589,Cerrada,ACC PARA CAÑERIAS
CA06,586589,Cerrada,CONECTORES
CA02,590848,Cerrada,CONECTORES
CA02,590848,Cerrada,VF2
CA06,593187,Cerrada,ACC PARA CAÑERIAS
CA06,593187,Cerrada,CONECTORES
CA06,593187,Cerrada,VALV DE RETENCION
CA06,593187,Cerrada,VALV INTEGRAL
CA06,593187,Cerrada,VM
CA04,596000,Cerrada,CONECTORES
CA05,596908,Cerrada,ACC PARA CAÑERIAS
CA05,596908,Cerrada,CONECTORES
CA05,596908,Cerrada,TUBING
CA06,600735,Cerrada,ACC PARA CAÑERIAS
CA06,600735,Cerrada,CONECTORES
CA02,601500,Cerrada,HERRAMIENTAS STD
CA02,601500,Cerrada,REPUESTOS
CA02,601500,Cerrada,VALV INTEGRAL
CA04,608227,Cerrada,VALV DE ALIVIO
CA04,608227,Cerrada,VALV DE RETENCION
CA04,608227,Cerrada,VALV INTEGRAL
CA06,609976,Cerrada,CONECTORES
CA04,610134,Cerrada,VALV DE RETENCION
CA06,610427,Cerrada,ACC PARA CAÑERIAS
CA06,610427,Cerrada,CONECTORES
CA06,610427,Cerrada,TUBING
CA06,610427,Cerrada,VALV DE ALIVIO
CA06,610427,Cerrada,VALV DE RETENCION
CA05,610474,Cerrada,CONECTORES
CA05,610474,Cerrada,SOPORTES PARA CAÑERIAS
CA05,610474,Cerrada,TUBING
CA02,619511,Cerrada,ACC PARA CAÑERIAS
CA02,619511,Cerrada,AMORTIGUADOR
CA02,619511,Cerrada,CONECTORES
CA02,619511,Cerrada,ESF. ABAC 2 VIAS
CA02,619511,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA02,619511,Cerrada,VA2
CA02,619511,Cerrada,VALV DE ALIVIO
CA02,619511,Cerrada,VALV DE RETENCION
CA06,619982,Cerrada,ACC PARA CAÑERIAS
CA06,619982,Cerrada,CONECTORES
CA06,619982,Cerrada,VALV DE ALIVIO
CA06,619982,Cerrada,VALV DE RETENCION
CA06,625601,Cerrada,MANIF 5 VIAS
CA06,625601,Cerrada,VA3
CA06,625601,Cerrada,VALV INTEGRAL
CA03,627308,Cerrada,ACC PARA CAÑERIAS
CA03,627308,Cerrada,Engrasadores y Afines
CA05,631625,Cerrada,ACC. ALTA PRESION
CA05,631625,Cerrada,CONSTRUCCION BANCOS
CA04,631919,Cerrada,MANIF 3 VIAS
CA04,631919,Cerrada,VA3
CA03,634541,Cerrada,ESF. ABAC 2 VIAS
CA03,641042,Cerrada,CONECTORES
CA03,641042,Cerrada,VALV INTEGRAL
CA03,653919,Cerrada,MANIF 5 VIAS
CA03,653919,Cerrada,VALV INTEGRAL
CA06,658381,Cerrada,VA1/VAP/VHP
CA04,666926,Cerrada,REPUESTOS
CA04,666926,Cerrada,VA1/VAP/VHP
CA04,666926,Cerrada,VALV DE RETENCION
CA03,667243,Cerrada,ACC PARA CAÑERIAS
CA03,667243,Cerrada,CONECTORES
CA03,667243,Cerrada,VALV INTEGRAL
CA03,667449,Cerrada,VA1/VAP/VHP
CA03,667449,Cerrada,VALV INTEGRAL
CA05,671214,Cerrada,ARTICULO ESPECIAL
CA06,671561,Cerrada,VALV INTEGRAL
CA03,672039,Cerrada,ACC. ALTA PRESION
CA03,672039,Cerrada,Engrasadores y Afines
CA03,672039,Cerrada,VALV DE RETENCION
CA06,675218,Cerrada,ACC PARA CAÑERIAS
CA06,675218,Cerrada,ACC. ALTA PRESION
CA06,675218,Cerrada,CONECTORES
CA06,675218,Cerrada,VALV DE ALIVIO
CA06,675218,Cerrada,VALV INTEGRAL
CA99,687895,Cerrada,CONECTORES
CA99,687895,Cerrada,TUBING
CA99,691285,Cerrada,CONECTORES
CA99,691285,Cerrada,ESF. ABAC 2 VIAS
CA99,691285,Cerrada,VALV DE ALIVIO
CA99,691285,Cerrada,VF2
CA03,694518,Cerrada,CONECTORES
CA03,694518,Cerrada,TUBING
CA03,694518,Cerrada,VF2
CA02,700788,Cerrada,ACC PARA CAÑERIAS
CA02,700788,Cerrada,ACCESORIOS VARIOS
CA02,700788,Cerrada,CONECTORES
CA02,700788,Cerrada,Engrasadores y Afines
CA02,700788,Cerrada,VA1/VAP/VHP
CA02,700788,Cerrada,VA3
CA02,700788,Cerrada,VALV DE RETENCION
CA02,700788,Cerrada,VALV INTEGRAL
CA04,702193,Cerrada,ACC. ALTA PRESION
CA04,702193,Cerrada,ARTICULO ESPECIAL
CA04,702193,Cerrada,VALV DE ALIVIO
CA04,702193,Cerrada,VALV DE RETENCION
CA04,702193,Cerrada,VALV ESFERICAS  RVTA.
CA04,702193,Cerrada,VALV INTEGRAL
CA05,705351,Cerrada,VA1/VAP/VHP
CA05,705351,Cerrada,VALV DE RETENCION
CA05,705351,Cerrada,VALV ESFERICAS  RVTA.
CA04,709747,Cerrada,Tapones Purgadores
CA04,714866,Cerrada,ACC PARA CAÑERIAS
CA04,714866,Cerrada,CONECTORES
CA04,714866,Cerrada,ESF. ABAC 2 VIAS
CA06,718073,Cerrada,VALV INTEGRAL
CA06,720882,Cerrada,ACC PARA CAÑERIAS
CA06,720882,Cerrada,CONECTORES
CA06,720882,Cerrada,VALV DE ALIVIO
CA04,722020,Cerrada,CONECTORES
CA04,722020,Cerrada,VALV DE RETENCION
CA06,726393,Cerrada,VALV INTEGRAL
CA04,726940,Cerrada,CONECTORES
CA04,726940,Cerrada,VALV DE ALIVIO
CA04,726940,Cerrada,VALV DE RETENCION
CA04,728666,Cerrada,CONECTORES
CA04,728666,Cerrada,REPUESTOS
CA04,728666,Cerrada,SOPORTES PARA CAÑERIAS
CA04,728666,Cerrada,TUBING
CA06,732212,Cerrada,ACC PARA CAÑERIAS
CA06,732212,Cerrada,CONECTORES
CA06,732212,Cerrada,VA1/VAP/VHP
CA02,735390,Cerrada,VALV INTEGRAL
CA04,736478,Cerrada,VALV INTEGRAL
CA05,741856,Cerrada,CONECTORES
CA05,748875,Cerrada,VA3
CA05,751517,Cerrada,ARTICULO ESPECIAL
CA05,751517,Cerrada,OTROS PROD COMERC.
CA05,751517,Cerrada,VA1/VAP/VHP
CA05,751517,Cerrada,VA2
CA05,752767,Cerrada,ACC PARA CAÑERIAS
CA05,752767,Cerrada,CONECTORES
CA05,752767,Cerrada,TUBING
CA05,752767,Cerrada,VALV DE ALIVIO
CA05,752767,Cerrada,VALV DE RETENCION
CA06,753639,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,753639,Cerrada,VA1/VAP/VHP
CA04,763438,Cerrada,ACC. ALTA PRESION
CA04,763438,Cerrada,CONSTRUCCION BANCOS
CA04,774611,Cerrada,VALV INTEGRAL
CA04,776396,Cerrada,VALV INTEGRAL
CA06,776758,Cerrada,CONECTORES
CA06,776758,Cerrada,VALV DE RETENCION
CA06,776758,Cerrada,VALV INTEGRAL
CA06,776758,Cerrada,VM
CA06,784546,Cerrada,VA1/VAP/VHP
CA04,788777,Cerrada,VALV DE ALIVIO
CA04,788777,Cerrada,VALV DE RETENCION
CA04,788777,Cerrada,VALV INTEGRAL
CA03,789421,Cerrada,ARTICULO ESPECIAL
CA03,789421,Cerrada,Engrasadores y Afines
CA03,789421,Cerrada,VALV DE RETENCION
CA06,791848,Cerrada,ARTICULO ESPECIAL
CA03,795264,Cerrada,ARTICULO ESPECIAL
CA06,798459,Cerrada,ACC PARA CAÑERIAS
CA06,798459,Cerrada,CONECTORES
CA06,798459,Cerrada,VM
CA06,799292,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,799292,Cerrada,VA1/VAP/VHP
CA05,803954,Cerrada,ACC PARA CAÑERIAS
CA05,803954,Cerrada,CONECTORES
CA05,803954,Cerrada,VA2
CA06,805709,Cerrada,ACC. ALTA PRESION
CA06,805709,Cerrada,ARTICULO ESPECIAL
CA06,805709,Cerrada,CONECTORES
CA06,805709,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,805709,Cerrada,VA1/VAP/VHP
CA06,809510,Cerrada,ACC PARA CAÑERIAS
CA06,809510,Cerrada,CONECTORES
CA06,809510,Cerrada,VALV DE ALIVIO
CA06,809510,Cerrada,VALV DE RETENCION
CA06,809999,Cerrada,ACC PARA CAÑERIAS
CA06,809999,Cerrada,ARTICULO ESPECIAL
CA06,809999,Cerrada,VALV DE ALIVIO
CA06,809999,Cerrada,VALV DE RETENCION
CA03,817289,Cerrada,Engrasadores y Afines
CA03,817289,Cerrada,VALV DE RETENCION
CA03,824487,Cerrada,CONECTORES
CA03,824487,Cerrada,ESF. ABAC 2 VIAS
CA03,824487,Cerrada,VALV DE RETENCION
CA03,832045,Cerrada,VALV INTEGRAL
CA06,833676,Cerrada,ACC PARA CAÑERIAS
CA06,833676,Cerrada,CONECTORES
CA05,837783,Cerrada,CONECTORES
CA05,837783,Cerrada,TUBING
CA04,847131,Cerrada,ARTICULO ESPECIAL
CA04,847131,Cerrada,VA2
CA06,855797,Cerrada,ACC PARA CAÑERIAS
CA06,855797,Cerrada,CONECTORES
CA06,855797,Cerrada,Engrasadores y Afines
CA04,856547,Cerrada,ACC PARA CAÑERIAS
CA04,856547,Cerrada,ACC. ALTA PRESION
CA04,856547,Cerrada,CONECTORES
CA04,856547,Cerrada,VALV DE RETENCION
CA04,856547,Cerrada,VALV ESFERICAS  RVTA.
CA04,856547,Cerrada,VALV INTEGRAL
CA04,857332,Cerrada,ACC. ALTA PRESION
CA04,857332,Cerrada,VALV DE ALIVIO
CA04,864328,Cerrada,ACC PARA CAÑERIAS
CA04,864328,Cerrada,ESF. ABAC 2 VIAS
CA04,864328,Cerrada,VALV DE ALIVIO
CA06,868538,Cerrada,VALV INTEGRAL
CA03,868556,Cerrada,ACC PARA CAÑERIAS
CA03,868556,Cerrada,VA1/VAP/VHP
